sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
1746,1746,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7300347222222222,11.9375,5.242011058359164,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1746.pt
998,998,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7230902777777778,11.9375,5.3903109865911185,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/998.pt
2498,2498,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7133969907407407,11.9375,5.34223278464598,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2498.pt
254,254,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7472511574074074,11.9375,5.307963890993365,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/254.pt
1747,1747,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7858796296296297,11.9375,5.015220837385594,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1747.pt
999,999,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7230902777777778,11.9375,5.49175116197513,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/999.pt
2499,2499,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7133969907407407,11.9375,4.878420755263137,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2499.pt
255,255,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7472511574074074,11.9375,4.797193169189377,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/255.pt
1748,1748,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7858796296296297,11.9375,5.422088112349418,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1748.pt
1000,1000,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7230902777777778,11.9375,5.377890875724109,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1000.pt
2500,2500,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7133969907407407,11.9375,5.357443297203174,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2500.pt
256,256,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7472511574074074,11.9375,5.20103161067521,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/256.pt
1749,1749,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7858796296296297,11.9375,4.93100221987436,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1749.pt
1001,1001,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7230902777777778,11.9375,4.834399495544805,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1001.pt
2501,2501,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7133969907407407,11.9375,4.769843304599293,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2501.pt
257,257,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7472511574074074,11.9375,4.85848494626934,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/257.pt
1750,1750,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7858796296296297,11.9375,5.4217672583281775,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1750.pt
258,258,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7472511574074074,11.9375,5.328046521960868,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/258.pt
1002,1002,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7230902777777778,11.9375,5.443691314420119,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1002.pt
2502,2502,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7133969907407407,11.9375,5.289697185871335,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2502.pt
1751,1751,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7858796296296297,11.9375,5.376470226276696,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1751.pt
259,259,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7421875,0.7498553240740741,11.9375,5.352567012241145,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/259.pt
2503,2503,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7269965277777778,11.9375,5.069787860325152,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2503.pt
1003,1003,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7447916666666666,11.9375,4.917335794084842,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1003.pt
1752,1752,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7858796296296297,11.9375,5.4472628496873305,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1752.pt
260,260,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7498553240740741,11.9375,5.369547387958877,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/260.pt
2504,2504,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7269965277777778,11.9375,5.431089879679474,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2504.pt
1004,1004,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7447916666666666,11.9375,5.400161675245257,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1004.pt
1753,1753,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7337962962962963,11.9375,4.876836740215125,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1753.pt
261,261,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7498553240740741,11.9375,5.026470224393171,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/261.pt
2505,2505,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.75,0.7269965277777778,11.9375,5.351218930547029,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2505.pt
1754,1754,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7337962962962963,11.9375,5.253929960363041,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1754.pt
1005,1005,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7447916666666666,11.9375,4.982576940603513,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1005.pt
262,262,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7498553240740741,11.9375,5.383057172333919,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/262.pt
2506,2506,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7269965277777778,11.9375,5.452894336634314,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2506.pt
1755,1755,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7337962962962963,11.9375,4.8731003492239715,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1755.pt
1006,1006,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7447916666666666,11.9375,5.313928683850651,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1006.pt
263,263,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7498553240740741,11.9375,4.805899994908221,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/263.pt
2507,2507,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.75,0.7269965277777778,11.9375,5.422282834264862,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2507.pt
1756,1756,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7337962962962963,11.9375,5.297625664300634,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1756.pt
1007,1007,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7447916666666666,11.9375,5.3194385768403105,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1007.pt
264,264,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7498553240740741,11.9375,5.39097208633155,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/264.pt
2508,2508,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7269965277777778,11.9375,5.387909213865175,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2508.pt
1757,1757,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7337962962962963,11.9375,4.796802199783874,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1757.pt
1008,1008,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7447916666666666,11.9375,5.356597982884241,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1008.pt
265,265,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7434895833333334,11.9375,5.218022985338081,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/265.pt
2509,2509,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.65625,0.7443576388888888,11.9375,5.4003183420743595,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2509.pt
1758,1758,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7337962962962963,11.9375,5.3136975981404495,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1758.pt
1009,1009,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7368344907407407,11.9375,4.993984432411823,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1009.pt
266,266,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7434895833333334,11.9375,5.235298870962213,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/266.pt
1759,1759,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7643229166666666,11.9375,4.869733084978965,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1759.pt
2510,2510,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7443576388888888,11.9375,5.345728975403572,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2510.pt
267,267,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7434895833333334,11.9375,4.872570079652468,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/267.pt
1760,1760,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7643229166666666,11.9375,5.250395949067815,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1760.pt
1010,1010,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7368344907407407,11.9375,5.401496618013914,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1010.pt
2511,2511,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.65625,0.7443576388888888,11.9375,5.425974057544762,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2511.pt
268,268,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7434895833333334,11.9375,5.241937662208172,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/268.pt
1761,1761,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7643229166666666,11.9375,5.216291602429669,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1761.pt
1011,1011,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7368344907407407,11.9375,5.4118808654413035,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1011.pt
2512,2512,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7443576388888888,11.9375,5.365952709879414,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2512.pt
1762,1762,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7643229166666666,11.9375,5.250103516717681,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1762.pt
269,269,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7434895833333334,11.9375,4.788639395062235,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/269.pt
2513,2513,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.65625,0.7443576388888888,11.9375,4.877994487569063,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2513.pt
1763,1763,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7643229166666666,11.9375,5.34176283008887,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1763.pt
1012,1012,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7368344907407407,11.9375,5.3785977882577996,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1012.pt
270,270,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7434895833333334,11.9375,5.244043611047127,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/270.pt
1764,1764,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7643229166666666,11.9375,5.2920098310134,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1764.pt
2514,2514,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7443576388888888,11.9375,5.441443757280844,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2514.pt
271,271,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7390046296296297,11.9375,4.914921723253491,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/271.pt
1013,1013,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7368344907407407,11.9375,4.915934478088411,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1013.pt
1765,1765,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7268518518518519,11.9375,4.992361988450161,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1765.pt
2515,2515,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7475405092592593,11.9375,5.3279458645909115,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2515.pt
272,272,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7390046296296297,11.9375,5.490763306077811,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/272.pt
1014,1014,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7368344907407407,11.9375,5.386882439322296,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1014.pt
1766,1766,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7268518518518519,11.9375,5.324481367503127,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1766.pt
2516,2516,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7475405092592593,11.9375,5.362681623453117,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2516.pt
273,273,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7390046296296297,11.9375,5.139462017217419,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/273.pt
1015,1015,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.72265625,11.9375,4.993969496344836,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1015.pt
1767,1767,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7268518518518519,11.9375,4.86897474730635,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1767.pt
2517,2517,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7475405092592593,11.9375,5.055691601909347,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2517.pt
274,274,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7390046296296297,11.9375,5.39562791317967,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/274.pt
1016,1016,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.72265625,11.9375,5.4093322015190815,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1016.pt
1768,1768,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7268518518518519,11.9375,5.385512207031783,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1768.pt
2518,2518,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7475405092592593,11.9375,5.345382253724454,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2518.pt
275,275,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7390046296296297,11.9375,5.005935981853201,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/275.pt
1017,1017,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.72265625,11.9375,4.922659360888983,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1017.pt
1769,1769,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7268518518518519,11.9375,4.827675131227124,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1769.pt
2519,2519,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7475405092592593,11.9375,5.386542099868732,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2519.pt
276,276,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7390046296296297,11.9375,5.397199001388054,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/276.pt
1018,1018,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.72265625,11.9375,5.308778166676605,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1018.pt
1770,1770,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7268518518518519,11.9375,5.330642611503273,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1770.pt
2520,2520,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7475405092592593,11.9375,5.409171516184681,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2520.pt
277,277,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7188946759259259,11.9375,4.866964941911208,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/277.pt
1019,1019,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.72265625,11.9375,5.378037582292854,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1019.pt
1771,1771,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7324942129629629,11.9375,5.084688378341413,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1771.pt
2521,2521,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7267071759259259,11.9375,4.876072480238283,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2521.pt
278,278,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7188946759259259,11.9375,5.336085444048814,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/278.pt
1020,1020,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.72265625,11.9375,5.362946843536238,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1020.pt
1772,1772,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7324942129629629,11.9375,5.34085428588991,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1772.pt
2522,2522,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7267071759259259,11.9375,5.327889701982117,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2522.pt
279,279,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7188946759259259,11.9375,5.377954145678786,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/279.pt
1021,1021,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7388599537037037,11.9375,4.903059441373898,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1021.pt
1773,1773,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7324942129629629,11.9375,4.893597375382757,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1773.pt
2523,2523,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7267071759259259,11.9375,4.761883058764555,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2523.pt
1022,1022,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7388599537037037,11.9375,5.389159933246227,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1022.pt
280,280,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7188946759259259,11.9375,5.248519315793295,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/280.pt
1774,1774,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7324942129629629,11.9375,5.3695225933898385,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1774.pt
1023,1023,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7388599537037037,11.9375,5.118311903423517,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1023.pt
1775,1775,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7324942129629629,11.9375,4.929836304638198,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1775.pt
2524,2524,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7267071759259259,11.9375,5.241756306057706,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2524.pt
